1,-6.0185e-10,-5.9981e-10
2,-4.7029e-08,-4.9262e-08
3,-7.8915e-08,-8.4657e-08
4,-6.9383e-07,-6.7445e-07
5,-1.4544e-06,-1.4185e-06
6,-2.0761e-06,-2.0613e-06
7,-2.0783e-06,-2.0763e-06
8,-2.0833e-06,-2.0792e-06
9,-2.0872e-06,-2.0892e-06
10,-2.1599e-06,-2.2866e-06
11,-2.1649e-06,-2.309e-06
12,-2.1783e-06,-2.0637e-06
13,-2.1878e-06,-2.0667e-06
14,-2.4117e-06,-2.1193e-06
15,-2.8304e-06,-2.303e-06
16,-2.9673e-06,-2.2557e-06
17,-2.9531e-06,-2.1769e-06
18,-2.9531e-06,-2.1661e-06
19,-2.9729e-06,-2.2349e-06
20,-2.9995e-06,-2.2531e-06
21,-3.05e-06,-2.2765e-06
22,-3.058e-06,-2.2763e-06
23,-2.0785e-06,-2.0764e-06
24,-2.8286e-06,-2.3434e-06
25,-2.8302e-06,-2.3033e-06
26,-2.4175e-06,-2.1187e-06
27,-2.8927e-06,-2.2982e-06
28,-2.9574e-06,-2.204e-06
29,-2.9527e-06,-2.1677e-06
30,-2.8927e-06,-2.2985e-06
31,-2.8921e-05,-2.4412e-05
32,-3.3349e-05,-2.7028e-05
33,-6.2612e-08,-6.7418e-08
34,-2.1338e-06,-2.2027e-06
35,-2.1643e-06,-2.3025e-06
36,-2.1309e-06,-2.0715e-06
37,-2.1831e-06,-2.0651e-06
38,-2.3016e-06,-2.1096e-06
39,-2.9293e-06,-2.2828e-06
40,-2.9547e-06,-2.1914e-06
41,-2.9532e-06,-2.1679e-06
42,-2.9863e-06,-2.2437e-06
43,-3.0239e-06,-2.2655e-06
44,-3.0538e-06,-2.2736e-06
45,-2.8616e-06,-2.2907e-06
46,-2.9604e-06,-2.2165e-06
47,-2.8927e-06,-2.2986e-06
48,1.3143e-05,1.3143e-05
