1,1.05,1.05
2,1.0486,1.0485
3,1.0478,1.0475
4,1.0317,1.031
5,1.0127,1.0111
6,0.99741,0.99526
7,0.99741,0.99543
8,0.99716,0.99515
9,0.98957,0.98693
10,0.98894,0.9864
11,0.97354,0.96842
12,0.94642,0.93826
13,0.94181,0.93318
14,0.94129,0.9326
15,0.94126,0.93255
16,0.94177,0.93418
17,0.94155,0.93391
18,0.94178,0.93371
19,0.94182,0.93383
20,0.9974,0.99539
21,0.94643,0.93804
22,0.94643,0.93944
23,0.97316,0.96819
24,0.94427,0.93568
25,0.94143,0.93251
26,0.94129,0.9337
27,0.91142,0.90358
28,0.8323,0.82907
29,1.0482,1.0481
30,0.99336,0.99066
31,0.98925,0.98667
32,0.98123,0.97748
33,0.94299,0.9354
34,0.94132,0.93364
35,0.94127,0.93375
36,0.94166,0.93286
37,0.94163,0.93232
38,0.9418,0.93261
39,0.94533,0.93836
40,0.94156,0.9339
41,1.05,1.05
