1,1.05,1.05
2,1.0485,1.0482
3,1.0475,1.0471
4,1.0305,1.0285
5,1.0304,1.0284
6,1.0118,1.009
7,0.99695,0.99262
8,0.99695,0.99396
9,0.9967,0.99337
10,0.98764,0.96973
11,0.98744,0.96964
12,0.98698,0.96888
13,0.97079,0.94619
14,0.9419,0.91459
15,0.93658,0.90801
16,0.93574,0.90924
17,0.93555,0.90938
18,0.93571,0.90926
19,0.93651,0.90821
20,0.93618,0.9078
21,0.93608,0.90748
22,0.93609,0.90747
23,0.99694,0.99307
24,0.94191,0.91503
25,0.9419,0.91495
26,0.97038,0.94511
27,0.97029,0.94507
28,0.93944,0.91158
29,0.93613,0.90844
30,0.93572,0.90947
31,0.90715,0.87882
32,0.83481,0.8086
33,1.048,1.0477
34,1.0304,1.0324
35,0.99216,0.98018
36,0.98744,1.0056
37,0.98731,0.96863
38,0.97891,0.955
39,0.93798,0.91002
40,0.93591,0.90918
41,0.93555,0.96243
42,0.93571,0.90956
43,0.93635,0.90761
44,0.93607,0.9072
45,0.93608,0.90712
46,0.97027,0.99578
47,0.94066,0.91344
48,0.93634,0.90854
49,1.05,1.05
