1,-2.6325e-05,-2.6621e-05
2,-2.6975e-05,-2.7344e-05
3,-2.7929e-05,-2.8941e-05
4,-2.687e-05,-2.6242e-05
5,-2.6757e-05,-2.7013e-05
6,-2.6583e-05,-2.6539e-05
7,-2.6411e-05,-2.613e-05
8,-2.8216e-05,-2.9709e-05
9,-2.8093e-05,-2.9499e-05
10,-2.8201e-05,-2.9423e-05
11,-2.8758e-05,-3.0528e-05
12,-2.6625e-05,-2.6865e-05
13,-2.6885e-05,-2.6854e-05
14,-2.6901e-05,-2.618e-05
15,-2.7069e-05,-2.6108e-05
16,-2.6592e-05,-2.6265e-05
17,-2.6389e-05,-2.6144e-05
18,-2.6401e-05,-2.6174e-05
19,-2.6579e-05,-2.6716e-05
20,-2.7911e-05,-2.9063e-05
21,-2.7968e-05,-2.9252e-05
22,-2.8041e-05,-2.9393e-05
23,-2.8021e-05,-2.9408e-05
24,-2.8077e-05,-2.9393e-05
25,-2.8125e-05,-2.962e-05
26,-2.8378e-05,-2.9902e-05
27,-2.8496e-05,-3.0086e-05
28,-2.809e-05,-2.9165e-05
29,-2.8185e-05,-2.929e-05
30,-2.8858e-05,-3.0474e-05
31,-2.8895e-05,-3.0571e-05
32,-2.8646e-05,-3.0486e-05
33,-2.8711e-05,-3.0479e-05
34,-2.6758e-05,-2.6995e-05
35,-2.7994e-05,-2.9246e-05
36,-0.00028067,-0.00029705
37,-2.2065e-05,-2.2186e-05
38,-2.5593e-05,-2.5848e-05
39,-6.8974e-11,-6.8974e-11
